SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-13-2014,Single Family Residential,5 Lassen,Irvine,CA,92612,658000,3,2.5,UP - University Park,1713,3049,1976,2228,384,280,Sold,,,http://www.redfin.com/CA/Irvine/5-Lassen-92612/home/4712754,CRMLS,OC13231647,N,Y,33.6582188,-117.8205646
PAST SALE,,Condo/Co-op,19 E Yale Loop #37,Irvine,CA,92604,665000,3,2.5,,1889,,1977,,352,,,,,http://www.redfin.com/CA/Irvine/19-E-Yale-Loop-92604/unit-37/home/5510056,,,N,Y,33.6841477,-117.7898675
PAST SALE,April-13-2016,Condo/Co-op,2960 Champion Way #503,Tustin,CA,92782,450000,2,2.0,89 - Tustin Ranch,1100,,1993,1438,409,280,Sold,,,http://www.redfin.com/CA/Tustin/2960-Champion-Way-92782/unit-503/home/5622064,CRMLS,OC16045272,N,Y,33.7401909,-117.7766827
PAST SALE,March-24-2017,Condo/Co-op,2960 Champion Way #2705,Tustin,CA,92782,353000,1,1.0,89 - Tustin Ranch,800,,1992,1093,441,290,Sold,,,http://www.redfin.com/CA/Tustin/2960-Champion-Way-92782/unit-2705/home/5623342,CRMLS,OC17045739,N,Y,33.7401909,-117.7766827
PAST SALE,July-26-2013,Single Family Residential,3 Wadsworth,Irvine,CA,92620,715000,3,2.5,NW - Northwood,1504,3485,1986,2430,475,74,Sold,,,http://www.redfin.com/CA/Irvine/3-Wadsworth-92620/home/4784005,CRMLS,OC13106736,N,Y,33.7004981,-117.7700693
PAST SALE,January-9-2018,Condo/Co-op,75 Winding Way,Irvine,CA,92620,740000,3,3.0,WD - Woodbury,1961,1000,2006,802,377,285,Sold,,,http://www.redfin.com/CA/Irvine/75-Winding-Way-92620/home/7210839,CRMLS,OC17271193,N,Y,33.6951985,-117.7522774
PAST SALE,August-26-2015,Condo/Co-op,134 Townsend,Irvine,CA,92620,653000,3,3.0,WD - Woodbury,1878,,2005,1669,348,270,Sold,,,http://www.redfin.com/CA/Irvine/134-Townsend-92620/home/7211750,CRMLS,OC15173727,N,Y,33.7007239,-117.7470183
PAST SALE,December-15-2017,Condo/Co-op,68 Jade Flower,Irvine,CA,92620,595000,2,2.0,CV - Cypress Village,1182,,2015,827,503,331,Sold,,,http://www.redfin.com/CA/Irvine/68-Jade-Flower-92620/home/112722332,CRMLS,OC17261867,N,Y,33.6807807,-117.7576573
PAST SALE,May-28-2019,Condo/Co-op,26 Oval Rd #4,Irvine,CA,92604,424888,2,2.0,EC - El Camino Real,862,,1972,298,493,335,Sold,,,http://www.redfin.com/CA/Irvine/26-Oval-Rd-92604/unit-4/home/5340223,CRMLS,OC19087069,N,Y,33.6941042,-117.7726516
PAST SALE,May-9-2019,Single Family Residential,14442 Majorca Ave,Irvine,CA,92606,870000,4,3.0,WN - Walnut (Irvine),1929,5000,1971,317,451,62,Sold,,,http://www.redfin.com/CA/Irvine/14442-Majorca-Ave-92606/home/4667620,CRMLS,OC19108625,N,Y,33.7069425,-117.789124
PAST SALE,April-21-2017,Condo/Co-op,3 Julian,Irvine,CA,92602,750000,3,2.5,NK - Northpark,1684,,2002,1065,445,128,Sold,,,http://www.redfin.com/CA/Irvine/3-Julian-92602/unit-10/home/5888267,CRMLS,OC17055803,N,Y,33.7186477,-117.7753506
PAST SALE,April-19-2019,Single Family Residential,5101 Yearling Ave,Irvine,CA,92604,957200,4,3.0,EC - El Camino Real,2622,5543,1971,337,365,,Sold,,,http://www.redfin.com/CA/Irvine/5101-Yearling-Ave-92604/home/4665959,CRMLS,OC18286855,N,Y,33.6895329,-117.7777878
PAST SALE,September-28-2018,Condo/Co-op,1 Shade Tree,Irvine,CA,92603,1300000,3,2.5,TRG - Turtle Ridge,2038,,2003,540,638,292,Sold,,,http://www.redfin.com/CA/Irvine/1-Shade-Tree-92603/home/5943358,CRMLS,OC18152565,N,Y,33.630944868,-117.8175399
PAST SALE,February-7-2019,Condo/Co-op,12 Talmont,Newport Coast,CA,92657,980000,2,2.0,N26 - Newport Coast,1652,2000,2004,408,593,493,Sold,,,http://www.redfin.com/CA/Newport-Coast/12-Talmont-92657/home/5981297,CRMLS,OC18250755,N,Y,33.6084293,-117.8081111
PAST SALE,June-19-2019,Condo/Co-op,11 Hollowglen #48,Irvine,CA,92604,500000,2,1.5,WB - Woodbridge,1125,,1978,276,444,466,Sold,,,http://www.redfin.com/CA/Irvine/11-Hollowglen-92604/unit-48/home/5507100,CRMLS,OC19055185,N,Y,33.6789902,-117.7864995
PAST SALE,May-1-2019,Condo/Co-op,42 Bijou,Irvine,CA,92618,590000,2,2.0,WD - Woodbury,1179,,2009,325,500,294,Sold,,,http://www.redfin.com/CA/Irvine/42-Bijou-92618/home/28932528,CRMLS,OC19069727,N,Y,33.692973,-117.740941
PAST SALE,August-29-2018,Condo/Co-op,133 Carrotwood,Irvine,CA,92618,1040000,4,3.0,GP - Great Park,2395,,2014,570,434,193,Sold,,,http://www.redfin.com/CA/Irvine/133-Carrotwood-92618/home/112721214,CRMLS,OC18082854,N,Y,33.701557,-117.722197
PAST SALE,October-18-2016,Townhouse,11 Oval Rd #1,Irvine,CA,92604,410000,2,2.0,EC - El Camino Real,1057,,1971,1250,388,325,Sold,,,http://www.redfin.com/CA/Irvine/11-Oval-Rd-92604/unit-1/home/5321145,CRMLS,OC16192861,N,Y,33.6936545,-117.7739442
PAST SALE,July-20-2018,Condo/Co-op,114 Capricorn,Irvine,CA,92618,735000,4,3.5,PS - Portola Springs,1908,,2015,610,385,329,Sold,,,http://www.redfin.com/CA/Irvine/114-Capricorn-92618/home/112728789,CRMLS,OC18146981,N,Y,33.7008585,-117.7298646
PAST SALE,,Condo/Co-op,57 Origin,Irvine,CA,92618,662000,2,2.5,,1716,,,,386,,,,,http://www.redfin.com/CA/Irvine/57-Origin-92618/home/112721038,,,N,Y,33.700579,-117.7299066
PAST SALE,July-31-2015,Condo/Co-op,118 Borrego,Irvine,CA,92618,529900,2,2.0,PS - Portola Springs,1371,,2013,1695,387,353,Sold,,,http://www.redfin.com/CA/Irvine/118-Borrego-92618/home/58555794,CRMLS,OC15131775,N,Y,33.6981987,-117.7155561
PAST SALE,March-18-2016,Townhouse,144 Borrego,Irvine,CA,92618,535000,2,2.0,PS - Portola Springs,1371,1371,2014,1464,390,353,Sold,,,http://www.redfin.com/CA/Irvine/144-Borrego-92618/home/105486293,CRMLS,OC15247013,N,Y,33.6980072,-117.7152797
PAST SALE,July-30-2019,Condo/Co-op,62 Full Moon,Irvine,CA,92618,530000,2,2.0,PS - Portola Springs,1239,,2010,235,428,324,Sold,,,http://www.redfin.com/CA/Irvine/62-Full-Moon-92618/home/40102641,CRMLS,OC19037907,N,Y,33.695344,-117.7187228
PAST SALE,June-28-2019,Single Family Residential,2 Pebble,Irvine,CA,92614,910000,3,2.5,WB - Woodbridge,1786,3570,1984,267,510,97,Sold,,,http://www.redfin.com/CA/Irvine/2-Pebble-92614/home/4697781,CRMLS,OC19111737,N,Y,33.6682601,-117.7975973
PAST SALE,June-21-2019,Condo/Co-op,22256 Caminito Danubo #259,Laguna Hills,CA,92653,504800,3,2.0,S2 - Laguna Hills,1460,,1982,274,346,400,Sold,,,http://www.redfin.com/CA/Laguna-Hills/22256-Caminito-Danubo-92653/unit-259/home/5635286,CRMLS,OC19033939,N,Y,33.6255037,-117.741462
PAST SALE,June-25-2014,Single Family Residential,19 Shearwater,Irvine,CA,92604,719100,3,2.0,WB - Woodbridge,1448,4356,1979,2096,497,82,Sold,,,http://www.redfin.com/CA/Irvine/19-Shearwater-92604/home/4691019,CRMLS,OC14090737,N,Y,33.677398,-117.7901616
PAST SALE,September-3-2019,Single Family Residential,74 Royal Victoria,Irvine,CA,92606,745000,3,2.5,WN - Walnut (Irvine),1650,3500,2002,200,452,180,Sold,,,http://www.redfin.com/CA/Irvine/74-Royal-Victoria-92606/home/5918220,CRMLS,OC19161042,N,Y,33.7045437,-117.7999114
PAST SALE,September-23-2018,Condo/Co-op,209 Firefly,Irvine,CA,92618,915000,4,3.0,PS - Portola Springs,1935,,2015,545,473,248,Sold,,,http://www.redfin.com/CA/Irvine/209-Firefly-92618/home/58555823,CRMLS,OC18147877,N,Y,33.6984547,-117.7147972
PAST SALE,September-5-2017,Condo/Co-op,360 Monroe #204,Irvine,CA,92620,630000,3,2.5,NW - Northwood,1368,,1985,928,461,230,Sold,,,http://www.redfin.com/CA/Irvine/360-Monroe-92620/unit-204/home/5322419,CRMLS,OC17189009,N,Y,33.7049794,-117.775058
PAST SALE,January-24-2013,Single Family Residential,33 WATER LILY,Irvine,CA,92606,898500,4,2.5,CG - Columbus Grove,2803,4022,2006,2613,321,160,Sold,,,http://www.redfin.com/CA/Irvine/33-Water-Lily-92606/home/7202287,CRMLS,S712619,N,Y,33.6936511,-117.8177482
PAST SALE,December-30-2015,Single Family Residential,21 Mineral King,Irvine,CA,92602,735000,3,2.5,NK - Northpark,2123,2723,2000,1543,346,325,Sold,,,http://www.redfin.com/CA/Irvine/21-Mineral-King-92602/home/5771000,CRMLS,OC15185213,N,Y,33.732411,-117.772394
PAST SALE,October-1-2019,Condo/Co-op,36 Spring Vly,Irvine,CA,92602,695000,2,2.5,NK - Northpark,1499,,2000,172,464,399,Sold,,,http://www.redfin.com/CA/Irvine/36-Spring-Vly-92602/home/5794461,CRMLS,OC19201507,N,Y,33.7300036,-117.7722422
PAST SALE,August-1-2019,Single Family Residential,16 Upland,Irvine,CA,92602,1185000,4,3.0,NK - Northpark,2639,4163,2001,233,449,189,Sold,,,http://www.redfin.com/CA/Irvine/16-Upland-92602/home/5813423,CRMLS,OC19169096,N,Y,33.7324433,-117.7617781
PAST SALE,July-24-2014,Single Family Residential,6 Camphor S,Irvine,CA,92612,634900,3,2.0,UP - University Park,1392,4792,1974,2067,456,200,Sold,,,http://www.redfin.com/CA/Irvine/6-Camphor-S-92612/home/4711087,CRMLS,OC14124075,N,Y,33.6625066,-117.7993835
PAST SALE,December-21-2016,Condo/Co-op,117 Stepping Stone,Irvine,CA,92603,678800,3,3.0,QH - Quail Hill,1683,,2004,1186,403,368,Sold,,,http://www.redfin.com/CA/Irvine/117-Stepping-Stone-92603/home/5953836,CRMLS,OC16752143,N,Y,33.6519986,-117.7815191
PAST SALE,October-30-2018,Condo/Co-op,166 Hayward,Irvine,CA,92602,675000,2,2.0,NK - Northpark,1609,,2002,508,420,364,Sold,,,http://www.redfin.com/CA/Irvine/166-Hayward-92602/home/5920000,CRMLS,OC18210615,N,Y,33.7367466,-117.7677343
PAST SALE,November-2-2018,Condo/Co-op,513 Rockefeller,Irvine,CA,92612,590000,1,1.5,AA - Airport Area,1426,,2013,505,414,350,Sold,,,http://www.redfin.com/CA/Irvine/513-Rockefeller-92612/home/58556883,CRMLS,OC18229625,N,Y,33.6765293,-117.8490603
PAST SALE,March-24-2014,Condo/Co-op,16 Costero Aisle,Irvine,CA,92614,445000,2,2.0,WP - Westpark,1075,,1988,2189,414,269,Sold,,,http://www.redfin.com/CA/Irvine/16-Costero-Aisle-92614/unit-375/home/5589569,CRMLS,OC14020780,N,Y,33.6824417,-117.8304285
PAST SALE,June-8-2017,Single Family Residential,195 Compass,Irvine,CA,92618,1178888,3,2.5,GP - Great Park,2194,8046,2013,1017,537,173,Sold,,,http://www.redfin.com/CA/IRVINE/195-COMPASS-92618/home/51682739,CRMLS,OC17030979,N,Y,33.696991,-117.729224
PAST SALE,March-8-2018,Condo/Co-op,122 Yellow Pne,Irvine,CA,92618,990000,3,3.0,PS - Portola Springs,2413,,2014,744,410,210,Sold,,,http://www.redfin.com/CA/Irvine/122-Yellow-Pne-92618/home/112721859,CRMLS,OC18008318,N,Y,33.6983475,-117.7136368
PAST SALE,October-15-2015,Condo/Co-op,15559 Jasmine Pl,Tustin,CA,92782,506880,3,2.0,TF - Tustin Field,1217,100,2007,1619,416,380,Sold,,,http://www.redfin.com/CA/Tustin/15559-Jasmine-Pl-92782/home/17469040,CRMLS,OC15143614,N,Y,33.6951414,-117.8094739
PAST SALE,,Townhouse,188 Capricorn,Irvine,CA,92618,591500,,,,,,,,,,,,,http://www.redfin.com/CA/Irvine/188-Capricorn-92618/home/109731744,,,N,Y,33.7002711,-117.7307556
PAST SALE,December-12-2019,Single Family Residential,4632 Kimberwick Cir,Irvine,CA,92604,780000,2,2.0,EC - El Camino Real,1116,5080,1972,100,699,,Sold,,,http://www.redfin.com/CA/Irvine/4632-Kimberwick-Cir-92604/home/4670593,CRMLS,OC19247206,N,Y,33.6968296,-117.7810785
PAST SALE,July-3-2017,Single Family Residential,70 Racing Wind,Irvine,CA,92614,730000,2,2.0,WB - Woodbridge,1208,3024,1980,992,604,158,Sold,,,http://www.redfin.com/CA/Irvine/70-Racing-Wind-92614/home/4695562,CRMLS,OC17126784,N,Y,33.6692691,-117.816466
PAST SALE,June-9-2016,Condo/Co-op,30 Thicket #76,Irvine,CA,92614,440000,2,1.5,WB - Woodbridge,1098,,1982,1381,401,365,Sold,,,http://www.redfin.com/CA/Irvine/30-Thicket-92614/unit-76/home/5642212,CRMLS,OC16050485,N,Y,33.6705025,-117.8117573
PAST SALE,September-21-2018,Townhouse,2 Marigold,Irvine,CA,92614,734458,3,2.5,WB - Woodbridge,1601,,1983,547,459,381,Sold,,,http://www.redfin.com/CA/Irvine/2-Marigold-92614/unit-6/home/5641169,CRMLS,OC18198083,N,Y,33.6679686,-117.8130117
PAST SALE,September-9-2013,Condo/Co-op,48 Wetstone #39,Irvine,CA,92604,625000,3,2.5,WB - Woodbridge,1608,1742,1978,2385,389,406,Sold,,,http://www.redfin.com/CA/Irvine/48-Wetstone-92604/unit-39/home/5497127,CRMLS,OC13152238,N,Y,33.6843701,-117.7987736
PAST SALE,June-29-2018,Condo/Co-op,316 Monroe #173,Irvine,CA,92620,619000,2,2.5,NW - Northwood,1142,,1986,631,542,230,Sold,,,http://www.redfin.com/CA/Irvine/316-Monroe-92620/unit-173/home/5322295,CRMLS,OC18129782,N,Y,33.7049794,-117.775058
PAST SALE,June-2-2017,Condo/Co-op,14 Marbella Aisle,Irvine,CA,92614,480000,2,2.0,WP - Westpark,935,,1989,1023,513,280,Sold,,,http://www.redfin.com/CA/Irvine/14-Marbella-Aisle-92614/unit-7/home/5588298,CRMLS,OC17066512,N,Y,33.6853274,-117.8284151
PAST SALE,October-26-2018,Condo/Co-op,22 Glenhurst #31,Irvine,CA,92604,659000,3,2.5,WB - Woodbridge,1399,,1979,512,471,388,Sold,,,http://www.redfin.com/CA/Irvine/22-Glenhurst-92604/unit-31/home/5516669,CRMLS,OC18224686,N,Y,33.6770188,-117.7833015
PAST SALE,March-11-2013,Condo/Co-op,5151 WALNUT Ave #17,Irvine,CA,92604,395000,2,2.5,EC - El Camino Real,1142,,1982,2567,346,340,Sold,,,http://www.redfin.com/CA/Irvine/5151-Walnut-Ave-92604/unit-17/home/5552626,CRMLS,S723363,N,Y,33.6936567,-117.7717608
PAST SALE,October-30-2017,Townhouse,5151 Walnut Ave #2,Irvine,CA,92604,550000,2,2.5,EC - El Camino Real,1269,1263,1982,873,433,355,Sold,,,http://www.redfin.com/CA/Irvine/5151-Walnut-Ave-92604/unit-2/home/5552659,CRMLS,OC17213928,N,Y,33.6936567,-117.7717608
PAST SALE,May-9-2017,Condo/Co-op,64 Bronze Leaf,Irvine,CA,92620,628750,3,2.5,CV - Cypress Village,1450,,2015,1047,434,325,Sold,,,http://www.redfin.com/CA/Irvine/64-Bronze-Leaf-92620/home/110093641,CRMLS,OC16749024,N,Y,33.6808374,-117.7558577
PAST SALE,January-19-2016,Condo/Co-op,41 Oakfield,Irvine,CA,92620,785000,3,3.0,STG - Stonegate,1685,,2013,1523,466,110,Sold,,,http://www.redfin.com/CA/Irvine/41-Oakfield-92620/home/51684028,CRMLS,OC15265801,N,Y,33.7034025,-117.7389683
PAST SALE,March-26-2019,Single Family Residential,31 Garden Ter,Irvine,CA,92603,2100000,4,3.5,TRG - Turtle Ridge,3010,5804,2004,361,698,468,Sold,,,http://www.redfin.com/CA/Irvine/31-Garden-Ter-92603/home/5901355,CRMLS,OC18263216,N,Y,33.6279159,-117.8232893
PAST SALE,September-28-2019,Townhouse,98 Stanford Ct #49,Irvine,CA,92612,645000,2,1.5,UT - University Town Center,1138,,1984,175,567,380,Sold,,,http://www.redfin.com/CA/Irvine/98-Stanford-Ct-92612/unit-49/home/5679542,CRMLS,OC19194074,N,Y,33.6549036,-117.8408433
PAST SALE,October-31-2017,Condo/Co-op,45 Rocky Knl #35,Irvine,CA,92612,905000,3,2.5,TR - Turtle Rock,2417,,1962,872,374,535,Sold,,,http://www.redfin.com/CA/Irvine/45-Rocky-Knl-92612/unit-35/home/5496987,CRMLS,OC17228922,N,Y,33.6565502,-117.8166993
PAST SALE,May-4-2011,Condo/Co-op,91 LEHIGH AISLE,Irvine,CA,92612,410000,2,2.0,UT - University Town Center,1242,,1988,3244,330,417,Sold,,,http://www.redfin.com/CA/Irvine/91-Lehigh-Aisle-92612/unit-51/home/5680708,CRMLS,S636946,N,Y,33.6538435,-117.8372943
PAST SALE,October-10-2018,Single Family Residential,5 Paine Cir,Irvine,CA,92614,968900,4,2.5,WP - Westpark,2376,7326,1971,528,408,75,Sold,,,http://www.redfin.com/CA/Irvine/5-Paine-Cir-92614/home/4657156,CRMLS,OC18205531,N,Y,33.6733625,-117.8209996
PAST SALE,August-13-2015,Condo/Co-op,7 Havenwood,Irvine,CA,92614,590000,3,2.5,WB - Woodbridge,1520,1000,1980,1682,388,362,Sold,,,http://www.redfin.com/CA/Irvine/7-Havenwood-92614/unit-7/home/5576234,CRMLS,OC15148025,N,Y,33.676161,-117.810413
PAST SALE,July-10-2015,Condo/Co-op,127 Telstar,Irvine,CA,92618,930000,4,3.5,GP - Great Park,2482,4500,2014,1716,375,143,Sold,,,http://www.redfin.com/CA/Irvine/127-Telstar-92618/home/64095516,CRMLS,OC15030250,N,Y,33.7007046,-117.722557
PAST SALE,April-2-2019,Condo/Co-op,33 Silverado,Irvine,CA,92618,555000,2,2.0,PS - Portola Springs,1239,,2010,354,448,324,Sold,,,http://www.redfin.com/CA/Irvine/33-Silverado-92618/home/40102648,CRMLS,OC19034452,N,Y,33.6952509,-117.7182737
PAST SALE,February-3-2020,Condo/Co-op,3905 Orangewood,Irvine,CA,92618,450000,1,1.5,OC - Oak Creek,890,,1979,47,506,267,Sold,,,http://www.redfin.com/CA/Irvine/3905-Orangewood-92618/home/5841243,CRMLS,OC20000523,N,Y,33.6675856,-117.77984
PAST SALE,May-24-2018,Single Family Residential,50 Cedar Tree Ln,Irvine,CA,92612,1050000,4,2.5,UP - University Park,2638,6000,1968,667,398,244,Sold,,,http://www.redfin.com/CA/Irvine/50-Cedar-Tree-Ln-92612/home/4704926,CRMLS,OC18123653,N,Y,33.6595299,-117.8142678
PAST SALE,June-7-2019,Condo/Co-op,5057 Avenida Del Sol,Laguna Woods,CA,92637,865000,3,2.0,LW - Laguna Woods,1592,,1973,288,543,637,Sold,,,http://www.redfin.com/CA/Laguna-Woods/5057-Avenida-Del-Sol-92637/home/5361408,CRMLS,OC19089687,N,Y,33.6177156,-117.7476225
PAST SALE,March-16-2020,Condo/Co-op,45 Rushingwind #31,Irvine,CA,92614,830000,2,2.0,WB - Woodbridge,1496,,1980,5,555,304,Sold,,,http://www.redfin.com/CA/Irvine/45-Rushingwind-92614/unit-31/home/5574842,CRMLS,OC20028626,N,Y,33.6737873,-117.8056302
PAST SALE,,Condo/Co-op,7205 Apricot Dr #7205,Irvine,CA,92618,95000,2,2.0,,916,,1979,,104,,,,,http://www.redfin.com/CA/Irvine/7205-Apricot-Dr-92618/unit-7205/home/5260030,,,N,Y,33.6704725,-117.7761276
PAST SALE,July-18-2012,Condo/Co-op,30 W YALE Loop #15,Irvine,CA,92604,630000,4,2.5,WB - Woodbridge,2156,,1977,2803,292,412,Sold,,,http://www.redfin.com/CA/Irvine/30-W-Yale-Loop-92604/unit-15/home/5469028,CRMLS,S699813,N,Y,33.6875793,-117.7940379
PAST SALE,November-30-2018,Condo/Co-op,905 Reggio Aisle #140,Irvine,CA,92606,651000,3,2.5,WP - Westpark,1345,,1994,477,484,248,Sold,,,http://www.redfin.com/CA/Irvine/905-Reggio-Aisle-92606/unit-140/home/5704327,CRMLS,OC18263436,N,Y,33.6894473,-117.8132988
PAST SALE,August-16-2018,Single Family Residential,107 Lakepines,Irvine,CA,92620,497000,2,1.5,NW - Northwood,1220,828,1977,583,407,370,Sold,,,http://www.redfin.com/CA/Irvine/107-Lakepines-92620/home/4787940,CRMLS,OC18149399,N,Y,33.716091,-117.758007
PAST SALE,February-16-2018,Condo/Co-op,15 Marbella Aisle #81,Irvine,CA,92614,515000,2,2.0,WP - Westpark,917,,1987,764,562,269,Sold,,,http://www.redfin.com/CA/Irvine/15-Marbella-Aisle-92614/unit-81/home/5587629,CRMLS,OC17140938,N,Y,33.6853274,-117.8284151
PAST SALE,December-5-2006,Condo/Co-op,508 MARINELLA AISLE #93,Irvine,CA,92606,450000,2,,WP - Westpark,1140,,1994,4855,395,188,Sold,,,http://www.redfin.com/CA/Irvine/508-Marinella-Aisle-92606/unit-93/home/5703842,CRMLS,S451777,N,Y,33.6898606,-117.8118904
PAST SALE,,Condo/Co-op,509 Marinella Aisle #92,Irvine,CA,92606,220000,2,2.0,,1243,,,,177,,,,,http://www.redfin.com/CA/Irvine/509-Marinella-Aisle-92606/unit-92/home/5703838,,,N,Y,33.6898606,-117.8118904
PAST SALE,October-3-2011,Condo/Co-op,81 RINALDI,Irvine,CA,92620,587500,3,2.5,WD - Woodbury,1580,,2005,3092,372,205,Sold,,,http://www.redfin.com/CA/Irvine/81-Rinaldi-92620/home/7201338,CRMLS,S644541,N,Y,33.7009397,-117.7505087
PAST SALE,October-23-2017,Single Family Residential,4931 Barkwood Ave,Irvine,CA,92604,805000,3,2.0,EC - El Camino Real,1480,5600,1971,880,544,,Sold,,,http://www.redfin.com/CA/Irvine/4931-Barkwood-Ave-92604/home/4667428,CRMLS,OC17205281,N,Y,33.6922251,-117.7789098
PAST SALE,,Single Family Residential,14871 Dusk St,Irvine,CA,92604,139000,3,2.0,,1480,5600,1971,,94,,,,,http://www.redfin.com/CA/Irvine/14871-Dusk-St-92604/home/4667352,,,N,Y,33.6917014,-117.7789098
PAST SALE,,Condo/Co-op,605 MARINELLA AISLE,IRVINE,CA,92606,550000,3,2.5,,1345,,,,409,,,,,http://www.redfin.com/CA/IRVINE/605-MARINELLA-AISLE-92606/home/5703788,,,N,Y,33.69003,-117.811277
PAST SALE,,Single Family Residential,4891 Winvale Ave,Irvine,CA,92604,82500,3,2.0,,1040,4500,1977,,79,,,,,http://www.redfin.com/CA/Irvine/4891-Winvale-Ave-92604/home/4667259,,,N,Y,33.6930267,-117.7790931
PAST SALE,,Single Family Residential,4962 Greencap Ave,Irvine,CA,92604,245000,4,3.0,,1946,5300,1970,,126,,,,,http://www.redfin.com/CA/Irvine/4962-Greencap-Ave-92604/home/4664470,,,N,Y,33.6921793,-117.7783375
PAST SALE,,Condo/Co-op,,Irvine,CA,92606,,2,2.0,,1022,,,,,,Sold,,,http://www.redfin.com/CA/Irvine/Undisclosed-address-92606/home/5703802,CRMLS,,N,Y,33.6897215,-117.8121251
PAST SALE,,Single Family Residential,14802 Doncaster Rd,Irvine,CA,92604,243000,3,2.0,,1480,5600,1970,,164,,,,,http://www.redfin.com/CA/Irvine/14802-Doncaster-Rd-92604/home/4664487,,,N,Y,33.6926627,-117.7783375
PAST SALE,March-29-2017,Single Family Residential,14771 Doncaster Rd,Irvine,CA,92604,830000,4,3.0,EC - El Camino Real,2326,5500,1970,1088,357,,Sold,,,http://www.redfin.com/CA/Irvine/14771-Doncaster-Rd-92604/home/4664438,CRMLS,PW16146591,N,Y,33.693274,-117.7784749
PAST SALE,,Single Family Residential,14621 Lofty St,Irvine,CA,92604,180000,3,2.0,,1040,5700,1970,,173,,,,,http://www.redfin.com/CA/Irvine/14621-Lofty-St-92604/home/4666177,,,N,Y,33.696208,-117.778684
PAST SALE,,Single Family Residential,4972 Greencap Ave,Irvine,CA,92604,212000,4,3.0,,1800,5000,1970,,118,,,,,http://www.redfin.com/CA/Irvine/4972-Greencap-Ave-92604/home/4664472,,,N,Y,33.6920515,-117.7782001
PAST SALE,September-20-2017,Condo/Co-op,72 Canal,Irvine,CA,92620,772888,3,2.5,WD - Woodbury,1691,,2005,913,457,230,Sold,,,http://www.redfin.com/CA/Irvine/72-Canal-92620/home/7216841,CRMLS,OC17188977,N,Y,33.7013496,-117.7506461
PAST SALE,August-10-2010,Condo/Co-op,29 ARBORETUM,Irvine,CA,92620,324900,1,1.5,WD - Woodbury,975,,2005,3511,333,203,Sold,,,http://www.redfin.com/CA/Irvine/29-Arboretum-92620/home/7211928,CRMLS,S614537,N,Y,33.699604,-117.7463856
PAST SALE,December-28-2015,Single Family Residential,14881 Dusk St,Irvine,CA,92604,810000,4,3.0,EC - El Camino Real,2326,5000,1971,1545,348,,Sold,,,http://www.redfin.com/CA/Irvine/14881-Dusk-St-92604/home/4667353,CRMLS,PW15161114,N,Y,33.6915582,-117.7790015
PAST SALE,February-10-2011,Single Family Residential,4871 LINDSTROM Ave,Irvine,CA,92604,540000,3,2.0,EC - El Camino Real,1653,5550,1970,3327,327,,Sold,,,http://www.redfin.com/CA/Irvine/4871-Lindstrom-Ave-92604/home/4665476,CRMLS,P726272,N,Y,33.6939438,-117.778635
